OTAB_010wtp_T025_q	OTAB_010wtp_T025_i	OTAB_020wtp_T025_q	OTAB_020wtp_T025_i	OTAB_030wtp_T025_q	OTAB_030wtp_T025_i	OTAB_040wtp_T025_q	OTAB_040wtp_T025_i	OTAB_050wtp_T025_q	OTAB_050wtp_T025_i	OTAB_061wtp_T025_q	OTAB_061wtp_T025_i	OTAB_062wtp_T025_q	OTAB_062wtp_T025_i	OTAB_063wtp_T025_q	OTAB_063wtp_T025_i	OTAB_064wtp_T025_q	OTAB_064wtp_T025_i	OTAB_065wtp_T025_q	OTAB_065wtp_T025_i	OTAB_066wtp_T025_q	OTAB_066wtp_T025_i	OTAB_067wtp_T025_q	OTAB_067wtp_T025_i	OTAB_068wtp_T025_q	OTAB_068wtp_T025_i	OTAB_069wtp_T025_q	OTAB_069wtp_T025_i	OTAB_070wtp_T025_q	OTAB_070wtp_T025_i	OTAB_071wtp_T025_q	OTAB_071wtp_T025_i	OTAB_073wtp_T025_q	OTAB_073wtp_T025_i	OTAB_074wtp_T025_q	OTAB_074wtp_T025_i	OTAB_075wtp_T025_q	OTAB_075wtp_T025_i	OTAB_078wtp_T025_q	OTAB_078wtp_T025_i	OTAB_079wtp_T025_q	OTAB_079wtp_T025_i	OTAB_080wtp_T025_q	OTAB_080wtp_T025_i	OTAB_090wtp_T025_q	OTAB_090wtp_T025_i	OTAB_100wtp_T025_q	OTAB_100wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
0.4000211	0.0226167	0.4000211	0.01950104	0.3933812	0.01676266	0.4066611	0.0146778	0.4000211	0.02719624	0.4000211	0.02225073	0.6191232	0.000919212	0.4000211	0.01108254	0.3933812	0.01088202	0.4133009	0.02075196	0.4000211	0.03262722	0.4000211	0.02476733	0.4000211	0.03106437	0.3933812	0.07213221	0.4066611	0.02067337	0.6722334	0.03624153	0.5328143	0.003136681	0.5394536	0.02008241	1.030649	0.001525285	0.5328143	0.02145884	0.4996171	0.03275769	0.5859282	0.0002758274	0.4066611	0.01046454	0.3801013	0.3713304	0.5328143	0.02620411	0.5394536	0.01477335	0.6722334	0.01204694	0.3402609	0.5843968	0.3402609	0.7227814
0.4066611	0.02625591	0.4066611	0.02459271	0.4000211	0.0178362	0.4133009	0.02667023	0.4066611	0.03884736	0.4066611	0.03483501	0.6257621	3.301799e-06	0.4066611	0.02197556	0.4000211	0.01106038	0.4199408	0.02582258	0.4066611	0.02610565	0.4066611	0.01371379	0.4066611	0.03839401	0.4000211	0.07767384	0.4133009	0.01739681	0.6788719	0.02769926	0.5394536	0.003150425	0.546093	0.01176183	1.037285	0.001651219	0.5394536	0.02400556	0.5062566	0.03813397	0.5925673	0.0002722944	0.4133009	0.01721587	0.3867413	0.3191127	0.5394536	0.01437388	0.546093	0.04602071	0.6788719	0.008355981	0.346901	1.078635	0.346901	0.1102679
0.4133009	0.02748035	0.4133009	0.02633063	0.4066611	0.02612668	0.4199408	0.0209405	0.4133009	0.02457668	0.4133009	0.03538754	0.632401	0.001653166	0.4133009	0.0253898	0.4066611	0.01644699	0.4265806	0.02128235	0.4133009	0.02620675	0.4133009	0.03264429	0.4133009	0.03342361	0.4066611	0.07521282	0.4199408	0.02555307	0.6855105	0.03281045	0.546093	0.008130708	0.5527323	0.001250159	1.043921	0.00159464	0.546093	0.03474142	0.5128961	0.0125833	0.5992063	0.02226092	0.4199408	0.008031467	0.3933812	0.3117336	0.546093	0.009711878	0.5527323	0.07543706	0.6855105	0.004351861	0.3535411	0.5324582	0.3535411	0.1282351
0.4199408	0.02543644	0.4199408	0.02389353	0.4133009	0.03011071	0.4265806	0.02529544	0.4199408	0.02636308	0.4199408	0.02284625	0.6390398	0.0006777992	0.4199408	0.01862813	0.4133009	0.01356792	0.4332205	0.01622755	0.4199408	0.02692091	0.4199408	0.01236498	0.4199408	0.02258818	0.4133009	0.06128618	0.4265806	0.02403553	0.692149	0.02380978	0.5527323	0.005685855	0.5593715	0.003471756	1.050557	0.006385857	0.5527323	0.01726474	0.5195355	0.01821337	0.6058453	4.513501e-06	0.4265806	0.01022748	0.4000211	0.3214217	0.5527323	0.04067285	0.5593715	0.005139812	0.692149	0.003491217	0.3601812	0.5208164	0.3601812	0.1956334
0.4265806	0.03059329	0.4265806	0.02809593	0.4199408	0.02066768	0.4332205	0.01685388	0.4265806	0.03164323	0.4265806	0.02016377	0.6523173	2.255967e-05	0.4265806	0.02792153	0.4199408	0.01170675	0.4398602	0.02042903	0.4265806	0.03933473	0.4265806	0.01933487	0.4265806	0.03279921	0.4199408	0.06052222	0.4332205	0.02771086	0.6987875	0.03428788	0.5593715	0.01186915	0.5660107	0.01721041	1.057192	0.002961235	0.5593715	0.0225384	0.5261749	0.00964092	0.6124843	0.001866891	0.4332205	0.006911207	0.4066611	0.3729325	0.5593715	0.05773468	0.5660107	0.01080888	0.6987875	0.009940577	0.3668212	0.4473195	0.3668212	0.2168722
0.4332205	0.02536177	0.4332205	0.02235386	0.4265806	0.02848087	0.4398602	0.01413522	0.4332205	0.02308405	0.4332205	0.020653	0.6589561	0.0003903883	0.4332205	0.0234431	0.4265806	0.0166696	0.4465	0.02557507	0.4332205	0.01515701	0.4332205	0.01859365	0.4332205	0.03831277	0.4265806	0.05073747	0.4398602	0.01472066	0.7054259	0.02702896	0.5660107	0.003656018	0.5726499	0.01130649	1.063828	0.003699665	0.5660107	0.005457738	0.5328143	0.01432382	0.6191232	6.195177e-05	0.4398602	0.008756483	0.4133009	0.3876002	0.5660107	0.03405738	0.5726499	0.02228028	0.7054259	0.01050068	0.3734613	0.4280205	0.3734613	0.2442905
0.4398602	0.017709	0.4398602	0.01715768	0.4332205	0.0272367	0.4465	0.0275051	0.4398602	0.02112725	0.4398602	0.0134583	0.6655947	0.00116319	0.4398602	0.0232887	0.4332205	0.01543722	0.4531397	0.03453329	0.4398602	0.01452696	0.4398602	0.01159149	0.4398602	0.01849035	0.4332205	0.03245906	0.4465	0.0181346	0.7120643	0.03635263	0.5726499	0.009536858	0.5792891	0.007863053	1.070463	0.0009892263	0.5726499	0.007758281	0.5394536	0.005947966	0.6257621	0.0001506844	0.4465	0.01181388	0.4199408	0.2939988	0.5726499	0.02692593	0.5792891	0.07228271	0.7120643	0.02625874	0.3801013	0.2559422	0.3801013	0.02207869
0.4465	0.03390722	0.4465	0.03520775	0.4398602	0.02371109	0.4531397	0.03235686	0.4465	0.04029831	0.4465	0.03820508	0.6722334	0.001119218	0.4465	0.03169007	0.4398602	0.007516149	0.4597794	0.01633625	0.4465	0.0278369	0.4465	0.0211958	0.4465	0.03211544	0.4398602	0.04065284	0.4531397	0.02041531	0.7187026	0.04703689	0.5792891	0.02569973	0.5859282	0.014099	1.077099	0.008277834	0.5792891	0.01210785	0.546093	0.01233481	0.632401	0.004667016	0.4531397	0.01840169	0.4265806	0.2656095	0.5792891	0.01294116	0.5859282	0.06402954	0.7187026	0.004494315	0.3867413	0.2452557	0.3867413	0.2396788
0.4531397	0.03974183	0.4531397	0.03754919	0.4465	0.02789988	0.4597794	0.01721692	0.4531397	0.0375887	0.4531397	0.03070135	0.6788719	0.0002750855	0.4531397	0.03462523	0.4465	0.01173938	0.4664191	0.02304776	0.4531397	0.0382777	0.4531397	0.02812383	0.4531397	0.04172219	0.4465	0.06259452	0.4597794	0.01550983	0.7253409	0.04764922	0.5859282	0.01354742	0.5925673	0.01196977	1.083734	0.004028131	0.5859282	0.004774135	0.5527323	0.004933551	0.6390398	0.001344512	0.4597794	0.00373498	0.4332205	0.2335631	0.5859282	0.01159138	0.5925673	0.00247868	0.7253409	0.01304147	0.3933812	0.1428282	0.3933812	0.3070337
0.4597794	0.02256264	0.4597794	0.0289086	0.4531397	0.03327314	0.4664191	0.02312978	0.4597794	0.017725	0.4597794	0.0216918	0.6855105	8.98772e-05	0.4597794	0.01509304	0.4531397	0.02348272	0.4730588	0.02187111	0.4597794	0.02751437	0.4597794	0.01931249	0.4597794	0.02807946	0.4531397	0.06789456	0.4664191	0.02271065	0.7319792	0.03111166	0.5925673	0.02690771	0.5992063	0.01409626	1.09037	0.007457572	0.5925673	0.004957051	0.5593715	0.01508726	0.6523173	0.0002139637	0.4664191	0.01682052	0.4398602	0.2163003	0.5925673	0.02731152	0.5992063	0.02645698	0.7319792	0.007712521	0.4000211	0.4744155	0.4000211	0.01952596
0.4664191	0.03300491	0.4664191	0.03139719	0.4597794	0.02053	0.4730588	0.02517877	0.4664191	0.03086738	0.4664191	0.03986295	0.6987875	9.506399e-05	0.4664191	0.02085974	0.4597794	0.009523151	0.4796984	0.02638593	0.4664191	0.03612468	0.4664191	0.04011615	0.4664191	0.03878725	0.4597794	0.0624587	0.4730588	0.02075175	0.7386174	0.03171549	0.5992063	0.01076335	0.6058453	0.02042739	1.097005	0.0008044021	0.5992063	0.05086363	0.5660107	0.02960521	0.6589561	5.502377e-05	0.4730588	0.008013269	0.4465	0.1982859	0.5992063	0.09212133	0.6058453	0.01516521	0.7386174	0.01232526	0.4066611	0.3406587	0.4066611	0.3299541
0.4730588	0.03126244	0.4730588	0.02227031	0.4664191	0.02325802	0.4796984	0.02285233	0.4730588	0.04015318	0.4730588	0.02993075	0.7120643	0.003371794	0.4730588	0.0221538	0.4664191	0.01692541	0.486338	0.02181133	0.4730588	0.0194689	0.4730588	0.02667711	0.4730588	0.02892494	0.4664191	0.05562205	0.4796984	0.02503871	0.7452555	0.0314213	0.6058453	0.01148147	0.6124843	0.03057147	1.10364	0.006253172	0.6058453	0.06139805	0.5726499	0.01858038	0.6655947	0.003907304	0.4796984	0.008778646	0.4531397	0.2679687	0.6058453	0.00938313	0.6124843	0.05009723	0.7452555	0.01442285	0.4133009	0.3401871	0.4133009	0.1371098
0.4796984	0.02543594	0.4796984	0.02225935	0.4730588	0.02054952	0.486338	0.0286118	0.4796984	0.02842606	0.4796984	0.02791049	0.7319792	6.060353e-06	0.4796984	0.03363125	0.4730588	0.0140462	0.4929775	0.02882397	0.4796984	0.02750153	0.4796984	0.02861974	0.4796984	0.02950445	0.4730588	0.05376545	0.486338	0.02206211	0.7518937	0.03190315	0.6124843	0.00791955	0.6191232	0.02055191	1.110275	0.004432368	0.6124843	0.079553	0.5792891	0.007684328	0.6722334	0.001333396	0.486338	0.009241998	0.4597794	0.1781891	0.6124843	0.04783574	0.6191232	0.009288878	0.7518937	0.00722651	0.4199408	0.2588077	0.4199408	0.1976164
0.486338	0.03046248	0.486338	0.0281225	0.4796984	0.02592476	0.4929775	0.02785054	0.486338	0.01866322	0.486338	0.01828803	0.7386174	0.002069968	0.486338	0.01796049	0.4796984	0.01226191	0.4996171	0.029063	0.486338	0.02252532	0.486338	0.02693091	0.486338	0.02316398	0.4796984	0.04610181	0.4929775	0.02984489	0.7585317	0.02748041	0.6191232	0.01708326	0.6257621	4.399044e-05	1.11691	0.002571661	0.6191232	0.04515419	0.5859282	0.05503301	0.6788719	0.002375157	0.4929775	0.01433051	0.4664191	0.1856654	0.6191232	0.01122829	0.6257621	0.009578817	0.7585317	0.009019762	0.4265806	0.2995545	0.4265806	0.3715544
0.4929775	0.03611695	0.4929775	0.03771622	0.486338	0.02151582	0.4996171	0.02445477	0.4929775	0.04939772	0.4929775	0.03525812	0.7452555	0.01292257	0.4929775	0.03385869	0.486338	0.01035599	0.5062566	0.02646918	0.4929775	0.04109749	0.4929775	0.03148873	0.4929775	0.03939918	0.486338	0.04191306	0.4996171	0.02143512	0.7651698	0.01737538	0.6257621	0.01718155	0.632401	0.001521923	1.123545	0.005652979	0.6257621	0.02208023	0.5925673	0.02160354	0.6855105	0.0001787104	0.4996171	0.01097883	0.4730588	0.1690632	0.6257621	0.01890255	0.632401	0.0103596	0.7651698	0.00387919	0.4332205	0.1389407	0.4332205	0.06102719
0.4996171	0.02901499	0.4996171	0.03193071	0.4929775	0.03909451	0.5062566	0.03941631	0.4996171	0.03627821	0.4996171	0.03294086	0.7518937	0.0094821	0.4996171	0.02467624	0.4929775	0.02587627	0.5128961	0.02772328	0.4996171	0.02492066	0.4996171	0.03905439	0.4996171	0.04277634	0.4929775	0.07476333	0.5062566	0.03118401	0.7718078	0.04797724	0.632401	0.004531826	0.6390398	0.01236297	1.13018	0.008997491	0.632401	0.04996425	0.5992063	0.06039276	0.692149	0.001035489	0.5062566	0.01355312	0.4796984	0.1585386	0.632401	0.04692532	0.6390398	0.01563825	0.7718078	0.005808641	0.4398602	0.1113679	0.4398602	0.03742447
0.5062566	0.03948637	0.5062566	0.03998206	0.4996171	0.02436729	0.5128961	0.03467343	0.5062566	0.0577083	0.5062566	0.03663867	0.7585317	0.002055706	0.5062566	0.03292703	0.4996171	0.01627962	0.5195355	0.02774241	0.5062566	0.04187428	0.5062566	0.03096109	0.5062566	0.04495397	0.4996171	0.04507516	0.5128961	0.03255719	0.7784457	0.03333007	0.6390398	0.005778259	0.6456786	0.01991388	1.136815	0.002042415	0.6390398	0.03971115	0.6058453	0.01015004	0.6987875	0.0008639428	0.5128961	0.01521006	0.486338	0.1330921	0.6390398	0.05390581	0.6456786	0.01454276	0.7784457	0.006866741	0.4465	0.2492414	0.4465	0.1902016
0.5128961	0.03404111	0.5128961	0.03334462	0.5062566	0.03728851	0.5195355	0.03607352	0.5128961	0.04036051	0.5128961	0.03899061	0.7651698	0.01618162	0.5128961	0.02457599	0.5062566	0.03527527	0.5261749	0.03167295	0.5128961	0.0321909	0.5128961	0.03660355	0.5128961	0.02832443	0.5062566	0.04697216	0.5195355	0.0328242	0.7850836	0.04410116	0.6456786	0.007180635	0.6523173	0.008188913	1.14345	0.002131303	0.6456786	0.01192738	0.6124843	0.006538561	0.7120643	0.00747058	0.5195355	0.01295128	0.4929775	0.1937775	0.6456786	0.01467055	0.6523173	0.02884462	0.7850836	0.007221425	0.4531397	0.2202651	0.4531397	0.1578192
0.5195355	0.03536853	0.5195355	0.03938142	0.5128961	0.03681959	0.5261749	0.02808594	0.5195355	0.03433005	0.5195355	0.03954232	0.7718078	0.0004730709	0.5195355	0.04395452	0.5128961	0.02942856	0.5328143	0.02489242	0.5195355	0.05008322	0.5195355	0.0240627	0.5195355	0.04281027	0.5128961	0.0504516	0.5261749	0.02354365	0.7917214	0.03171559	0.6523173	0.02584105	0.6589561	0.02874668	1.150085	0.004492318	0.6523173	0.0568244	0.6191232	0.02106901	0.7187026	3.580128e-05	0.5261749	0.008028266	0.4996171	0.1560792	0.6523173	0.05825354	0.6589561	0.01934495	0.7917214	0.00984995	0.4597794	0.1078078	0.4597794	0.01149202
0.5261749	0.03087222	0.5261749	0.03031087	0.5195355	0.03431309	0.5328143	0.0348655	0.5261749	0.02716735	0.5261749	0.03887593	0.7784457	4.456297e-05	0.5261749	0.03164432	0.5195355	0.0230102	0.5394536	0.02154545	0.5261749	0.03299546	0.5261749	0.02949176	0.5261749	0.02689697	0.5195355	0.06768442	0.5328143	0.02486393	0.7983592	0.02940453	0.6589561	0.02238006	0.6655947	0.03144445	1.156719	0.00563669	0.6589561	0.02072209	0.6257621	0.004582794	0.7253409	8.395078e-05	0.5328143	0.007718261	0.5062566	0.1709689	0.6589561	0.02010951	0.6655947	0.01795386	0.7983592	0.004961324	0.4664191	0.07266222	0.4664191	0.04837639
0.5328143	0.03161373	0.5328143	0.04260706	0.5261749	0.03245664	0.5394536	0.02692121	0.5328143	0.03068871	0.5328143	0.02869242	0.7850836	3.544984e-09	0.5328143	0.02566499	0.5261749	0.01500864	0.546093	0.02616279	0.5328143	0.0260862	0.5328143	0.02558976	0.5328143	0.03294487	0.5261749	0.04785191	0.5394536	0.0196389	0.804997	0.01849428	0.6655947	0.02638666	0.6722334	0.02742926	1.163354	0.000730013	0.6655947	0.03758149	0.632401	0.01616491	0.7319792	0.000419333	0.5394536	0.004844836	0.5128961	0.1149109	0.6655947	0.01912553	0.6722334	0.01282691	0.804997	0.01063707	0.4730588	0.2022886	0.4730588	0.02977638
0.5394536	0.02340343	0.5394536	0.02762505	0.5328143	0.03588879	0.546093	0.02585585	0.5394536	0.01587626	0.5394536	0.02950952	0.7917214	0.0002052496	0.5394536	0.02139134	0.5328143	0.0192093	0.5527323	0.02027241	0.5394536	0.02271287	0.5394536	0.01208642	0.5394536	0.02389487	0.5328143	0.03113537	0.546093	0.02595191	0.8116347	0.032035	0.6722334	0.02262081	0.6788719	0.005949924	1.169988	0.00332535	0.6722334	0.01701796	0.6390398	0.01888263	0.7386174	0.005673764	0.546093	0.004169435	0.5195355	0.1267331	0.6722334	0.1077355	0.6788719	0.01019621	0.8116347	0.006087854	0.4796984	0.19044	0.4796984	0.225437
0.546093	0.02917493	0.546093	0.0401245	0.5394536	0.02138197	0.5527323	0.01892197	0.546093	0.03411551	0.546093	0.02211019	0.804997	0.0007121822	0.546093	0.02624061	0.5394536	0.0108415	0.5593715	0.02355723	0.546093	0.03103526	0.546093	0.01483541	0.546093	0.03337681	0.5394536	0.0292084	0.5527323	0.02234845	0.8182724	0.04265855	0.6788719	0.03587487	0.6855105	0.03138548	1.176623	0.006449767	0.6788719	0.01874345	0.6456786	0.04688673	0.7452555	0.005928181	0.5527323	0.007821609	0.5261749	0.1112105	0.6788719	0.02986174	0.6855105	0.04402412	0.8182724	0.01410804	0.486338	0.1065374	0.486338	0.01616772
0.5527323	0.02751895	0.5527323	0.02929872	0.546093	0.02810259	0.5593715	0.04013062	0.5527323	0.02119878	0.5527323	0.01844264	0.8116347	0.0003454025	0.5527323	0.02083245	0.546093	0.008165023	0.5660107	0.02375758	0.5527323	0.01716086	0.5527323	0.01680397	0.5527323	0.02412383	0.546093	0.0394371	0.5593715	0.02838962	0.82491	0.04541073	0.6855105	0.01913014	0.692149	0.008451264	1.183257	0.007751897	0.6855105	0.01148141	0.6523173	0.03076005	0.7518937	0.01048193	0.5593715	0.01321201	0.5328143	0.1390449	0.6855105	0.03263246	0.692149	0.02450991	0.82491	0.01568827	0.4929775	0.09990248	0.4929775	0.1592082
0.5593715	0.03954295	0.5593715	0.03735638	0.5527323	0.0332287	0.5660107	0.02695663	0.5593715	0.04055381	0.5593715	0.0418954	0.8182724	0.004722492	0.5593715	0.03267371	0.5527323	0.01188191	0.5726499	0.02859595	0.5593715	0.0248527	0.5593715	0.03837666	0.5593715	0.02726253	0.5527323	0.0313195	0.5660107	0.02984422	0.8315475	0.04627637	0.692149	0.01522269	0.6987875	0.002004743	1.189891	0.006124612	0.692149	0.02250409	0.6589561	0.01701837	0.7585317	0.002459964	0.5660107	0.008129231	0.5394536	0.09960158	0.692149	0.02817152	0.6987875	0.06126263	0.8315475	0.01895652	0.4996171	0.08975776	0.4996171	0.07358783
0.5660107	0.02826853	0.5660107	0.02867695	0.5593715	0.03351584	0.5726499	0.03721425	0.5660107	0.04085618	0.5660107	0.03114898	0.82491	0.006875047	0.5660107	0.03091883	0.5593715	0.02941776	0.5792891	0.03455093	0.5660107	0.02876095	0.5660107	0.02847241	0.5660107	0.03417632	0.5593715	0.06345517	0.5726499	0.0237424	0.838185	0.04483809	0.6987875	0.02113633	0.7054259	0.0562943	1.196526	0.002592915	0.6987875	0.02571751	0.6655947	0.01868647	0.7651698	0.01252486	0.5726499	0.01082508	0.546093	0.1211917	0.6987875	0.05348732	0.7054259	0.04108349	0.838185	0.01927812	0.5062566	0.1805577	0.5062566	0.08590652
0.5726499	0.02815726	0.5726499	0.03340855	0.5660107	0.03270906	0.5792891	0.03762301	0.5726499	0.03004137	0.5726499	0.02673182	0.8315475	0.001687037	0.5726499	0.03433988	0.5660107	0.01861709	0.5859282	0.02767953	0.5726499	0.02467837	0.5726499	0.02745689	0.5726499	0.02683218	0.5660107	0.03803138	0.5792891	0.03055342	0.8448225	0.04369296	0.7054259	0.01465031	0.7120643	0.01286421	1.20316	0.00414098	0.7054259	0.03866057	0.6722334	0.03215792	0.7718078	0.001586779	0.5792891	0.009595962	0.5527323	0.1038434	0.7054259	0.03507203	0.7120643	0.03777691	0.8448225	0.009488686	0.5128961	0.1353995	0.5128961	0.202647
0.5792891	0.03108299	0.5792891	0.04131709	0.5726499	0.0308037	0.5859282	0.03024575	0.5792891	0.03098919	0.5792891	0.04033735	0.838185	0.0108394	0.5792891	0.03555402	0.5726499	0.02721518	0.5925673	0.02035849	0.5792891	0.03035245	0.5792891	0.03185036	0.5792891	0.0374867	0.5726499	0.03221605	0.5859282	0.02257969	0.8514599	0.03183199	0.7120643	0.03319004	0.7187026	0.01475757	1.209794	0.007500576	0.7120643	0.02816511	0.6788719	0.02865709	0.7784457	0.002914212	0.5859282	0.004587324	0.5593715	0.1122499	0.7120643	0.0199538	0.7187026	0.02687655	0.8514599	0.01307917	0.5195355	0.2112909	0.5195355	0.05741242
0.5859282	0.02797171	0.5859282	0.02773965	0.5792891	0.03851948	0.5925673	0.0249308	0.5859282	0.03742991	0.5859282	0.03748778	0.8448225	0.0002983809	0.5859282	0.03080427	0.5792891	0.02202361	0.5992063	0.02949025	0.5859282	0.02675082	0.5859282	0.03977812	0.5859282	0.02896069	0.5792891	0.03919699	0.5925673	0.02559268	0.8580972	0.03188642	0.7187026	0.02803765	0.7253409	0.08670305	1.216428	0.006310582	0.7187026	0.03133267	0.6855105	0.0137329	0.7850836	0.001105215	0.5925673	0.007597338	0.5660107	0.06591005	0.7187026	0.03844122	0.7253409	0.07359309	0.8580972	0.01500765	0.5261749	0.1055765	0.5261749	0.08081255
0.5925673	0.02744443	0.5925673	0.03130458	0.5859282	0.03121873	0.5992063	0.03435395	0.5925673	0.03077654	0.5925673	0.02301583	0.8514599	0.0001460317	0.5925673	0.02123924	0.5859282	0.00956216	0.6058453	0.01868818	0.5925673	0.02559679	0.5925673	0.02208301	0.5925673	0.02083641	0.5859282	0.03598058	0.5992063	0.03560967	0.8647345	0.03982653	0.7253409	0.01410984	0.7319792	0.02818327	1.223062	0.001763393	0.7253409	0.01709873	0.692149	0.01770417	0.7917214	0.003621179	0.5992063	0.01027022	0.5726499	0.08058043	0.7253409	0.01689041	0.7319792	0.02565664	0.8647345	0.007746192	0.5328143	0.1357198	0.5328143	0.18741
0.5992063	0.04268512	0.5992063	0.04379544	0.5925673	0.03573561	0.6058453	0.02630508	0.5992063	0.0376193	0.5992063	0.04180791	0.8580972	0.001436111	0.5992063	0.04904662	0.5925673	0.009788706	0.6124843	0.0309916	0.5992063	0.04467631	0.5992063	0.02566754	0.5992063	0.02809473	0.5925673	0.03350011	0.6058453	0.01941189	0.8713718	0.03078573	0.7319792	0.02797048	0.7386174	0.02243661	1.229696	0.0003442215	0.7319792	0.02539348	0.6987875	0.006333862	0.7983592	0.007461958	0.6058453	0.006536564	0.5792891	0.09889843	0.7319792	0.06634415	0.7386174	0.006811022	0.8713718	0.01367816	0.5394536	0.07410828	0.5394536	0.03893478
0.6058453	0.02344712	0.6058453	0.02317331	0.5992063	0.03588827	0.6124843	0.03468335	0.6058453	0.02310998	0.6058453	0.01605887	0.8647345	0.001158368	0.6058453	0.02295342	0.5992063	0.03271231	0.6191232	0.02233796	0.6058453	0.02176433	0.6058453	0.02051336	0.6058453	0.02015819	0.5992063	0.04948974	0.6124843	0.02290559	0.878009	0.02865083	0.7386174	0.02040519	0.7452555	0.05540329	1.23633	0.005932314	0.7386174	0.04428535	0.7054259	0.03377564	0.804997	0.003695761	0.6124843	0.006070688	0.5859282	0.06217176	0.7386174	0.0273319	0.7452555	0.05265808	0.878009	0.006090581	0.546093	0.06534255	0.546093	0.07798397
0.6124843	0.03631972	0.6124843	0.03666939	0.6058453	0.02504438	0.6191232	0.02917118	0.6124843	0.03659348	0.6124843	0.02972636	0.8713718	0.0008282367	0.6124843	0.03946406	0.6058453	0.005611423	0.6257621	0.03429614	0.6124843	0.01619761	0.6124843	0.02218917	0.6124843	0.0306863	0.6058453	0.02324959	0.6191232	0.0209654	0.8846462	0.03689881	0.7452555	0.05548359	0.7518937	0.008607053	1.242963	0.0119189	0.7452555	0.01918615	0.7120643	0.02109179	0.8116347	0.0007613476	0.6191232	0.0076539	0.5925673	0.07260885	0.7452555	0.05433011	0.7518937	0.02684445	0.8846462	0.004424105	0.5527323	0.04828829	0.5527323	0.1140863
0.6191232	0.02665974	0.6191232	0.02546224	0.6124843	0.03526856	0.6257621	0.02704542	0.6191232	0.03183662	0.6191232	0.02328121	0.878009	2.667759e-06	0.6191232	0.01608436	0.6124843	0.02483298	0.632401	0.02785693	0.6191232	0.02250797	0.6191232	0.01952807	0.6191232	0.02324961	0.6124843	0.04371637	0.6257621	0.02572112	0.8912832	0.03276243	0.7518937	0.0558181	0.7585317	0.05338344	1.249597	0.005858239	0.7518937	0.06211745	0.7187026	0.03853256	0.8182724	0.002702712	0.6257621	0.007486486	0.5992063	0.105301	0.7518937	0.04381751	0.7585317	0.01295143	0.8912832	0.008258706	0.5593715	0.1376597	0.5593715	0.335447
0.6257621	0.03554526	0.6257621	0.03494575	0.6191232	0.02288986	0.632401	0.03109528	0.6257621	0.03035607	0.6257621	0.02641266	0.8846462	0.0006160094	0.6257621	0.01997042	0.6191232	0.004343965	0.6390398	0.03401759	0.6257621	0.02112158	0.6257621	0.02219378	0.6257621	0.02167289	0.6191232	0.02290845	0.632401	0.03097811	0.8979203	0.04701414	0.7585317	0.03246352	0.7651698	0.01704765	1.256231	0.006770202	0.7585317	0.01992385	0.7253409	0.0185992	0.82491	0.004726637	0.632401	0.008452743	0.6058453	0.04656329	0.7585317	0.03757708	0.7651698	0.0381117	0.8979203	0.01276832	0.5660107	0.107335	0.5660107	0.01611681
0.632401	0.04343297	0.632401	0.04467467	0.6257621	0.03030436	0.6390398	0.03313473	0.632401	0.03275343	0.632401	0.02948204	0.8912832	0.003959218	0.632401	0.03104805	0.6257621	0.009728238	0.6456786	0.01818513	0.632401	0.02689261	0.632401	0.02757539	0.632401	0.03395022	0.6257621	0.03255685	0.6390398	0.02616605	0.9045573	0.03602614	0.7651698	0.027656	0.7718078	0.02747067	1.262864	0.002032285	0.7651698	0.04535271	0.7319792	0.06780085	0.8315475	0.005485269	0.6390398	0.009032705	0.6124843	0.08365337	0.7651698	0.1060147	0.7718078	0.04821313	0.9045573	0.0115806	0.5726499	0.1398664	0.5726499	0.04944691
0.6390398	0.04015044	0.6390398	0.0472494	0.632401	0.04101141	0.6456786	0.03061868	0.6390398	0.02597908	0.6390398	0.04616933	0.8979203	0.004980465	0.6390398	0.02595742	0.632401	0.01603001	0.6523173	0.02570476	0.6390398	0.02604919	0.6390398	0.03740552	0.6390398	0.03727043	0.632401	0.03358559	0.6456786	0.02183462	0.9111942	0.02898321	0.7718078	0.0328552	0.7784457	0.01764348	1.269498	0.002978361	0.7718078	0.0223248	0.7386174	0.04930032	0.838185	0.01876503	0.6456786	0.006350321	0.6191232	0.03761878	0.7718078	0.0726159	0.7784457	0.007271655	0.9111942	0.007106321	0.5792891	0.024523	0.5792891	0.03443772
0.6456786	0.02569029	0.6456786	0.03422742	0.6390398	0.03741967	0.6523173	0.03643561	0.6456786	0.03248051	0.6456786	0.02713743	0.9045573	0.001219925	0.6456786	0.01515165	0.6390398	0.01692426	0.6589561	0.02428666	0.6456786	0.02763175	0.6456786	0.01804682	0.6456786	0.03124565	0.6390398	0.02833978	0.6523173	0.02699279	0.9178311	0.03364419	0.7784457	0.01681508	0.7850836	0.04676388	1.276131	0.01095467	0.7784457	0.02878902	0.7452555	0.03302996	0.8448225	0.001036002	0.6523173	0.006235826	0.6257621	0.05444254	0.7784457	0.02558495	0.7850836	0.04964995	0.9178311	0.004714929	0.5859282	0.0711646	0.5859282	0.1209114
